,City,Lat,Lng
1310,Goose Creek,32.9961038,-80.0387292
1311,Taft,35.1424671,-119.456507
1312,Onchiota,44.4942178,-74.1234855
1313,Lake Los Angeles,34.6124905,-117.828119
1314,West Union,38.7945166,-83.5451934
1315,Seminary Park,37.7735394,-122.1877447
1316,Georgesville,39.891784,-83.2219464
1317,Pebble Beach,36.5672414,-121.9442134
1318,Lupton,44.4311278,-84.0258299
1319,Kealakekua,19.517728,-155.921402
1320,Excelsior,44.9032963,-93.5663455
1321,Fords,40.5411231,-74.31652441076895
1322,Woods Hole,41.5238207,-70.669259
1323,Temple Hills,38.8140024,-76.9455296
1324,De Motte,41.1950369,-87.1986403
1325,Franklin Park,41.9353084,-87.865618
1326,Mossyrock,46.529843,-122.484272
1327,Iota,30.3313265,-92.4955777
1328,Orono,44.883607,-68.672791
1329,Chappell Hill,30.141529,-96.2567185
1330,Oneco,41.6937102,-71.8084037
1331,Selah,46.6540065,-120.530272
1332,Hanging Rock,38.56008,-82.7209975
1333,Bridgeview,41.7500323,-87.8042216
1334,Holiday Island,36.4853478,-93.7321378
1335,Galena Park,29.7335616,-95.2302123
1336,Cottage Grove,44.8277446,-92.9438218
1337,Sylvester,31.5307349,-83.8354542
1338,Arundel,43.3825857,-70.4778292
1339,Big Timber,45.834901,-109.955311
1340,Ardsley,40.1212211,-75.1551748
1341,Almond,35.3698153,-83.565164
1342,Willowdale,39.8743762,-75.7177672
1343,Marne,43.0354509,-85.8277515
1344,Woodsville,44.1522971,-72.0370393
1345,Monona,43.0622189,-89.3340068
1346,Taneytown,39.6578924,-77.1741016
1347,Rowland Heights,33.9761238,-117.905339
1348,Stem,36.199867,-78.7222261
1349,Pacific Beach,32.7978268,-117.2403183
1350,Calexico,32.6790572,-115.498703
1351,Tougaloo,32.3976436,-90.1589761
1352,Cedar Grove,38.2214063,-81.4278986
1353,City of Frankenmuth,43.331787,-83.738054
1354,Hernandez,36.0628001,-106.1194685
1355,Boulevard,32.6636712,-116.273629
1356,Crescent,45.0677425,-91.1468118
1357,North Redington Beach,27.8161361,-82.8206587
1358,Shiprock,36.786424,-108.684704
1359,Orrington,44.7311829,-68.8264258
1360,Thomasville,35.8831786,-80.081817
1361,Ilfeld,35.421153,-105.558902
1362,Nunley,34.5406622,-94.1602075
1363,Bryant,34.5959265,-92.4890469
1364,Arkansas City,37.0622562,-97.0388338
1365,Century,30.9732384,-87.2638628
1366,Gull Lake,42.3708728,-85.3866692
1367,Ruso,47.8383369,-100.9334809
1368,Volcano,38.4427907,-120.6309635
1369,Saint Robert,37.8140737,-92.1375079
1370,Orange County Great Park,33.6673311,-117.72425479225589
1371,Sand Rock,34.234759,-85.76303902911837
1372,Lakehead,40.90515,-122.3791777
1373,Paw Paw,42.2178171,-85.8911246
1374,Mount Airy,36.4993297,-80.6071609
1375,Lavallette,39.9703958,-74.0687475
1376,Lewis Center,40.1983958,-83.0101843
1377,Vestavia Hills,33.4487989,-86.7879492
1378,La Fayette,41.1080927,-89.9714998
1379,Gray Court,34.6081774,-82.113438
1380,Piney Flats,36.4195491,-82.3040262
1381,Lockwood,37.3856044,-93.9532705
1382,Upper Freehold Township,40.1375693,-74.4939695
1383,Kaukauna,44.2780432,-88.2720503
1384,Amelia Island,30.6077379,-81.4600909
1385,Absarokee,45.5210624,-109.4425589
1386,Index,47.8203106,-121.5543876
1387,Wetumpka,32.5437448,-86.2119127
1388,Floodwood,46.9291095,-92.9196483
1389,Islip Terrace,40.750269,-73.186889
1390,Ingram,30.073889,-99.2365616
1391,Carpentersville,42.1211364,-88.2578582
1392,Manistee,44.244447,-86.324253
1393,Winter Harbor,44.395523,-68.083649
1394,Brook Park,41.3983838,-81.8045788
1395,Greenfield Township,41.60653535,-75.5974861449212
1396,Swanville,44.5213735,-68.9983119
1397,Tamaqua,40.7974296,-75.9696186
1398,Basehor,39.1416692,-94.9385763
1399,Hiwassee,36.9687335,-80.7136789
1400,Porter Township,40.59516775,-76.5417199635579
1401,Parachute,39.4536891,-108.052961
1402,Elk Mountain,41.6854571,-106.4148123
1403,Mount Summit,40.0044908,-85.3846928
1404,Grandville,42.909598,-85.7630956
1405,Lindenwold,39.81811999999999,-74.97996221777835
1406,Glendale Heights,41.919522,-88.07663650643154
1407,Board Camp,34.5378842,-94.0954828
1408,Sawyer,41.8853207,-86.5894666
1409,Panama City Beach,30.1766,-85.8055
1410,Holstein,42.4893597,-95.5446387
1411,Millvale,40.480069,-79.9783862
1412,Winterville,35.5290511,-77.4010762
1413,Grifton,35.3978455,-77.43257498505285
1414,Social Circle,33.6561723,-83.7184579
1415,Eldorado at Santa Fe,35.5446146,-105.926568
1416,Harper,30.3007264,-99.2508413
1417,Algood,36.1958946,-85.4485849
1418,Alcester,43.0215022,-96.6308289
1419,Novelty,41.4935091,-81.3407276
1420,Summerdale,30.4876954,-87.6997094
1421,Hurdle Mills,36.2731957,-79.0475115
1422,Red Bank,40.3470543,-74.0643065
1423,Bay Saint Louis,30.3132453,-89.3343223
1424,Redway,40.1201443,-123.8233635
1425,Panama City Beach,30.1766,-85.8055
1426,Cape May Court House,39.076460499999996,-74.81290516148485
1427,Flagler Beach,29.4749927,-81.1269982
1428,West Seattle,47.5709315,-122.3865166
1429,Waunakee,43.1919623,-89.4548402
1430,Potomac,39.017936,-77.2094542
1431,Elk City,35.4140081,-99.4138648
1432,Ragley,30.512699,-93.2323813
1433,Lakehills,29.584395,-98.9489193
1434,Steelville,37.9680999,-91.354868
1435,Gila,32.9658848,-108.5766473
1436,Cinnaminson,39.9967789,-74.99267
1437,Skillman,40.4201055,-74.7146049
1438,New Market,39.3814276,-77.2733519
1439,Warner,43.280705,-71.81694
1440,Randall,46.0910771,-94.5036199
1441,Edneyville,35.3940059,-82.3409496
1442,Carrizo,33.2836943,-105.7069308
1443,Dedham,42.2489143,-71.1755732
1444,Ponce Inlet,29.0963729,-80.9369983
1445,West Newbury,42.8014795,-70.989778
1446,Hemingway,33.7537774,-79.4475566
1447,Magdalena,34.1169903,-107.2433729
1448,Southfield,42.4733689,-83.2218731
1449,Centerview,35.4336825,-96.6652947
1450,Hardyston Township,41.12711875,-74.57226429188047
1451,Poteet,29.0391241,-98.5748412
1452,Placida,26.8322884,-82.2648163
1453,East Orange,40.767323,-74.2048677
1454,North Shafter,35.5112875,-119.2849827
1455,Hallam,40.00482,-76.6041322
1456,Uxbridge,42.0768175,-71.6298483
1457,White Stone,37.6484751,-76.3891188
1458,Millers Creek,36.1895935,-81.23431245833333
1459,Center Line,42.4850362,-83.0277002
1460,Texhoma,36.4976726,-101.783898
1461,Bivins,33.0195772,-94.1990757
1462,Delta Junction,64.0373478,-145.732157
1463,Christiana,35.7100099,-86.3993653
1464,New Brockton,31.3857239,-85.9293861
1465,Cheltenham,40.0609445,-75.0940625
1466,Town and Country,38.6122751,-90.4634532
1467,Waipio,21.4172766,-157.9986759
1468,Kahana,21.5543942,-157.8734051
1469,Luther,35.6596094,-97.1941408
1470,La Veta,37.5050118,-105.0077747
1471,Stephenson,39.237325,-78.1063889
1472,South Burlington,44.4669941,-73.1709604
1473,Dabney,37.1839682,-84.5499417
1474,West Collingswood,39.9062242,-75.0929517
1475,Kayenta,36.7218463,-110.253872
1476,Navajo,35.9045468,-109.0290945
1477,Erving,42.5999758,-72.4002873
1478,Lancing,36.1206306,-84.6538308
1479,Jerseyville,39.1200471,-90.3284479
1480,Napili,20.9859587,-156.6672
1481,Nairn,29.4279955,-89.6108947
1482,Haskell,41.0284304,-74.2959823
1483,Redwood Falls,44.5393721,-95.1164478
1484,Winter Harbor,44.395523,-68.083649
1485,Brinklow,39.1659403,-77.015533
1486,Arcade,34.0778881,-83.5615536
1487,Boone Grove,41.3547602,-87.1294742
1488,Raphine,37.9373548,-79.2328102
1489,West New York,40.7856117,-74.0093129
1490,Village of Bergen,43.0852666,-77.9418857
1491,D'Iberville,30.4263092,-88.8908638
1492,Balko,36.6300272,-100.6848736
1493,Village of Central Square,43.2867729,-76.1460189
1494,Jarrettsville,39.60455,-76.4777422
1495,Miramar Beach,30.377985,-86.3616979
1496,Fountain Hill,33.355227,-91.8508008
1497,Obernburg,41.8448104,-75.0071097
1498,Stone Creek,40.3972892,-81.5620643
1499,Lower Burrell,40.5882821,-79.7298187
1500,Stetson,44.8917325,-69.1428215
1501,Carlton,45.2942822,-123.176494
1502,Greensburg,39.3372722,-85.483581
1503,Wood Village,45.5351189,-122.421222
1504,Saltillo,34.3765897,-88.6844613
1505,Old Washington,40.0386822,-81.4445621
1506,Blanchardville,42.81032,-89.8622149
1507,Bloomfield Hills,42.583645,-83.2454883
1508,Highland Park,42.1816919,-87.8003438
1509,Andersonville,36.1961573,-84.03293891023404
1510,Galesville,44.0816282,-91.3490376
1511,Herod,37.5803268,-88.4361547
1512,Pompano Beach,26.2378597,-80.1247667
1513,Terra Linda,38.0040893,-122.5497
1514,Irma,45.3513545,-89.666519
1515,Euless,32.8457865,-97.0667142473263
1516,Eldora,42.3606883,-93.099609
1517,Albemarle,35.3501426,-80.2000578
1518,Reinholds,40.2667588,-76.1154997
1519,Moon Township,40.5061,-80.2082
1520,Oregon House,39.3562796,-121.2791273
1521,Delco,34.3157241,-78.2247211
1522,Villa Park,41.8893116,-87.9778368
1523,Johns Island,32.7923984,-80.1081495
1524,Sarles,48.94584,-98.995961
1525,Marianna,40.0247953,-80.1000562
1526,Congress,34.153848499999995,-112.85491907497467
1527,Fairhaven,41.6376043,-70.9036487
1528,Phil Campbell,34.3516416,-87.7053803
1529,Natick,42.2836393,-71.346996
1530,Robstown,27.7903032,-97.6688843
1531,Miller Place,40.9598212,-72.9962148
1532,Tuckerton,39.5960075,-74.32971066252402
1533,Pennsburg,40.3909328,-75.4921249
1534,Holmes Beach,27.50569215,-82.71445929653021
1535,Rock Point,36.7170573,-109.624514
1536,Cherryville,35.3787442,-81.3789739
1537,Jeromesville,40.8042159,-82.1956859
1538,Petal,31.3465627,-89.2600605
1539,Topanga,34.0908579,-118.5972512
1540,Ayden,35.4726626,-77.4155203
1541,Bay Saint Louis,30.3132453,-89.3343223
1542,Chalmette,29.9427892,-89.9629372
1543,Dickerson,39.220104,-77.424153
1544,Krum,33.2618362,-97.2374668
1545,Alvord,33.3541879,-97.6944884335888
1546,Ilwaco,46.309036,-124.043664
1547,La Puente,34.0280619,-117.953097
1548,Clarkson,37.4953332,-86.2213614
1549,Fort Lupton,40.0847055,-104.813027
1550,Alvaton,36.8733754,-86.3530456
1551,Tornado,38.3428719,-81.8442959
1552,Fort Washington,38.7125305,-77.0124598
1553,South Orange,40.7474966,-74.2635376
1554,Bybee,36.0481521,-83.1793268
1555,Golden Valley,35.2233329,-114.223013
1556,Valle Vista,33.7477981,-116.8933555
1557,Anacoco,31.2521279,-93.3412795
1558,Gilford,43.54805,-71.407013
1559,Lido Beach,40.5889927,-73.6254072
1560,Hayti,36.233679,-89.7495272
1561,Lovell,44.8376366,-108.3935565
1562,Darby,46.022659,-114.178093
1563,Crandall,34.8667459,-84.7454939
1564,Illiopolis,39.8536535,-89.2420291
1565,Owenton,38.536456,-84.8418926
1566,Bucks Lake,39.870721,-121.1844054
1567,New Ipswich,42.7481421,-71.8542429
1568,South Gardner,42.558422,-71.978688
1569,Slate Hill,41.3909274,-74.4765471
1570,Town of Ticonderoga,43.8487795,-73.4232317
1571,Greenfield Township,41.60653535,-75.5974861449212
1572,Frederica,39.0090017,-75.4657542
1573,Carrboro,35.9099875,-79.0752876
1574,North Vernon,39.006165,-85.6235796
1575,West Park,40.4742354,-80.0775555
1576,Lemitar,34.159595,-106.9107031
1577,Recluse,44.7411124,-105.708057
1578,Whiting,41.6797578,-87.4944873
1579,Laona,45.560864,-88.672457
1580,Monetta,33.8496795,-81.60961231205974
1581,Millsap,32.7481864,-98.0092093
1582,High Ridge,38.4589432,-90.5365126
1583,River Oaks,32.7770737,-97.394463
1584,North Sioux City,42.5246831,-96.4872384
1585,Sanborn,43.136723,-78.8847611
1586,Dell Rapids,43.826084,-96.706161
1587,Bernville,40.433426,-76.1121648
1588,Cowiche,46.6698469,-120.712293
1589,West Pittston,41.3279106,-75.8007112
1590,Rothschild,44.8871907,-89.6201218
1591,Napoleonville,29.9404803,-91.0248214
1592,Gray Summit,38.4901781,-90.8161785
1593,Indiana Township,40.567532,-79.8855403
1594,Cumberland Center,43.7964679,-70.2589388
1595,Tea,43.44661,-96.836034
1596,Pellville,37.7522749,-86.8136005
1597,Rico,32.8067175,-115.3974876
1598,Charleroi,40.1378499,-79.8981035
1599,Freeland,41.0167508,-75.8971431
1600,Crandon,45.571907,-88.902892
1601,Manitou Springs,38.8585777,-104.9178731
1602,Hopedale,42.1300773,-71.5406222
1603,Morongo Valley,34.046955,-116.5808472
1604,Danforth,40.820312,-87.977818
1605,Ridgway,37.7992131,-88.2611509
1606,Westcliff,31.9946311,-102.1456414
1607,Garfield Heights,41.4169974,-81.6059581
1608,Grapevine,34.9416383,-118.9301004
1609,Hingham,42.2417669,-70.8897676
1610,Seagrove Beach,30.3180152,-86.1312569
1611,Alberton,47.0023955,-114.477156
1612,Sea Isle City,39.1548404,-74.6897791
1613,West Portsmouth,38.7584091,-83.0290644
1614,Village of Fort Edward,43.267206,-73.584709
1615,Mount Orab,39.0275659,-83.919652
1616,Brooks,44.550356,-69.12117
1617,Hartsdale,41.0189863,-73.7981884
1618,Mellen,46.3257496,-90.6606627
1619,Pontotoc,34.2478831,-88.998673
1620,Downtown Nashville,36.1622371,-86.783167437775
1621,Ventnor City,39.3405045,-74.4773916
1622,Pharr,26.1947962,-98.1836216
1623,Elma,43.2442467,-92.4363401
1624,Elko New Market,44.5658196,-93.3388079
1625,Brilliant,40.2647925,-80.6261865
1626,Erwin,35.3268292,-78.676128
1627,Stonefort,37.615849,-88.70403223856786
1628,Haworth,40.9609315,-73.9901383
1629,Dyersburg,36.0346393,-89.3857496
1630,Lake Crystal,44.1057973,-94.2188494
1631,Atascosa,29.2669044,-98.7319673
1632,La Cañada Flintridge,34.1998302,-118.2005236
1633,Jamaica Beach,29.1831247,-94.9729396
1634,South Park Township,40.3028,-79.9939
1635,Pittsgrove Township,39.528262999999995,-75.13114602622369
1636,Bloomer,45.1002449,-91.488621
1637,Rose City,44.421406,-84.116667
1638,Varnell,34.9007119,-84.9755484
1639,Mount Royal,39.8101134,-75.2112925
1640,Pike Creek,39.7309451,-75.7040991
1641,Angels Camp,38.0695732,-120.540503
1642,Upper Greenwood Lake,41.1817165,-74.3824089
1643,Riegelsville,40.5943218,-75.1951673
1644,Stickney,41.8193283,-87.7796895
1645,Nashport,40.0706231,-82.1756986
1646,Seekonk,41.808434,-71.3369973
1647,Harbor Springs,45.431676,-84.991999
1648,Dollar Bay,47.1196494,-88.5115109
1649,Malo,48.8015577,-118.6069689
1650,West Chicago,41.8847507,-88.2039607
1651,Old Lyme,41.3159315,-72.3289715
1652,Gilbertsville,40.3200972,-75.6101844
1653,McConnellsburg,39.932589,-77.9988906
1654,Mosca,37.651236,-105.8711855
1655,Southern Pines,35.1740471,-79.3922539
1656,Stoddard,43.078919,-72.114944
1657,Westwood,42.2186913,-71.2233829
1658,Hazel Crest,41.571713,-87.6945746
1659,Small Point,43.7381401,-69.8403236
1660,Pawlet,43.3534386,-73.2520005
1661,Cedar Hills,40.4141174,-111.7585414
1662,Corinna,44.921543,-69.261932
1663,Aberdeen Gardens,47.072447,-123.77056
1664,Gosnell,35.9576203,-89.9710071
1665,Kemp,32.4426403,-96.2299771
1666,Slatington,40.7484285,-75.6118529
1667,Tygh Valley,45.247341,-121.17312
1668,Big Rapids,43.698078,-85.483656
1669,Cadiz,40.2728452,-80.9967628
1670,Biglerville,39.9303777,-77.2482712
1671,Hamlet,34.8848775,-79.6942222
1672,Pine Island,44.2033956,-92.6461155
1673,Allyn,47.3834644,-122.830479
1674,Sedro-Woolley,48.504994,-122.235109
1675,Wassaic,41.8039825,-73.5587368
1676,Bourbonnais,41.1639309,-87.8839693
1677,Kaunakakai,21.0906562,-157.0208344
1678,Wilburton,34.9187023,-95.3097807
1679,Kaimukī,21.27857,-157.802133
1680,Lake Roesiger,47.9810178,-121.91984
1681,Charlevoix,45.317649,-85.258348
1682,Morse Mill,38.2767204,-90.6531835
1683,Naches,46.730958,-120.699516
1684,Eagle Point,42.4718284,-122.8014155
1685,Three Oaks,41.7986545,-86.6105778
1686,Oysterville,46.548987,-124.02822
1687,Angier,35.5071045,-78.7391813
1688,Home,40.7395087,-79.1053129
1689,Galion,40.733795,-82.7896471
1690,Bradley Beach,40.2023355,-74.0120814
1691,Starke,29.9443549,-82.1101114
1692,Big Stone Gap,36.8677938,-82.7742267
1693,Cement City,42.0700423,-84.3305042
1694,Elliottsburg,40.3889725,-77.288874
1695,Village of Saugerties,42.0775906,-73.9529126
1696,Mount Lookout,38.1667776,-80.9117644
1697,Upper St. Clair,40.3359029,-80.0833881
1698,Chincoteague,37.9331799,-75.3788141
1699,Snoqualmie,47.5289527,-121.827093
1700,Town of Russia,43.258706,-75.082283
1701,Centereach,40.8584316,-73.0995539
1702,Winthrop Harbor,42.478934,-87.8238485
1703,Fort Salonga,40.9125979,-73.3009489
1704,Hiltons,36.6545454,-82.4670941
1705,Greendale,42.9405711,-87.9959191
1706,Ten Mile,35.9134138,-84.0796342
1707,Marlinton,38.2234533,-80.0945099
1708,Foristell,38.816704,-90.96176443842681
1709,Saint Germain,45.901619,-89.4873626
1710,Town of Mohawk,42.9577138,-74.3958311
1711,Reardan,47.671362,-117.87905115280836
1712,Clarence Center,43.0106139,-78.6375283
1713,Howe,34.9512108,-94.6371704
1714,Oxnard,34.1976308,-119.1803818
1715,Beowawe,40.5930617,-116.4780045
1716,Cambridge Springs,41.803668,-80.056444
1717,Incline Village-Crystal Bay,39.2501246,-119.951909
1718,Anza,33.5559483,-116.6745701
1719,Alpaugh,35.8877316,-119.4873422
1720,Newbern,36.1128479,-89.2617368
1721,Poplar,48.1126804,-105.198113
1722,Diamond Lake,43.1787376,-122.1389202
1723,Topsail,34.3862795,-77.6883099
1724,Rock Falls,41.7816248,-89.6926018
1725,Galilee,41.3769511,-71.5113611
1726,Vantage,46.9437207,-119.9899662
1727,Atmore,31.0237921,-87.4938708
1728,Maple Valley,47.3664231,-122.0437127
1729,La Quinta,33.6775,-116.2959
1730,Commerce Township,42.56945925,-83.49968284223547
1731,Alma Center,44.4371839,-90.911258
1732,Oakmont Preserve,27.9955297,-80.5683229
1733,Oceano,35.0988648,-120.612393
1734,Hamilton Square,40.2273316,-74.6532133
1735,Lake View Plantation,45.3233851,-68.9258708
1736,Ash,34.0668373,-78.5263988
1737,Trezevant,36.011453,-88.6228349
1738,Randallstown,39.3676844,-76.7954545
1739,Saint James,40.8789871,-73.1567778
1740,Cottage Grove,44.8277,-92.9438
1741,Hasty,38.1124258,-102.9573667
1742,Big Lake,61.5417461,-149.830355
1743,Cedar Falls,42.5361805,-92.447758
1744,Lapel,40.0687245,-85.8479102
1745,McKee,37.430364,-83.9979834
1746,Brightwood,45.3777525,-122.0139533
1747,West Gardiner,44.2240444,-69.8744205
1748,Herron Island,47.264396149999996,-122.83540255426922
1749,Hurt,37.0926426,-79.2964125
1750,New Freedom,39.7378811,-76.7013609
1751,Arrow Rock,39.069997,-92.9468189858874
1752,Parker City,40.1889327,-85.204135
1753,Viera,28.243006,-80.7301522
1754,Lena,32.5913771,-89.6012732
1755,Sarcoxie,37.0692266,-94.1166043
1756,East Grand Forks,47.9317013,-97.0175792
